Idx    | Gold_Re      | Gold_Im      | Core_Re      | Core_Im      | Diff         | Err(%)     | Note
1769   | 2.02447      | -0.48072     | 1.94546      | -1.06018     | 0.58482      | 28.11      | HIGH_ERR
1770   | -8.29301     | 10.37090     | -8.37266     | 9.78494      | 0.59134      | 4.45       | 
1771   | 2.24793      | -6.25103     | 1.84559      | -6.70477     | 0.60643      | 9.13       | 
1772   | 2.30013      | 3.27518      | 2.22760      | 2.68841      | 0.59124      | 14.77      | HIGH_ERR
1773   | 6.45361      | -8.57110     | 5.95852      | -8.91868     | 0.60492      | 5.64       | 
1774   | 2.75976      | 3.73298      | 2.69479      | 3.14511      | 0.59145      | 12.74      | HIGH_ERR
1775   | -2.29625     | -10.48833    | -2.73077     | -10.69903    | 0.48291      | 4.50       | 
1776   | 3.07965      | 6.57709      | 3.02183      | 5.98856      | 0.59136      | 8.14       | 
1777   | -6.41949     | 2.40077      | -6.43734     | 1.74246      | 0.65855      | 9.61       | 
1778   | 2.10079      | 1.74002      | 2.05012      | 1.15105      | 0.59114      | 21.67      | HIGH_ERR
1779   | -0.04413     | 12.95333     | -0.14240     | 12.33146     | 0.62959      | 4.86       | 
1780   | -0.37884     | 2.21252      | -0.42191     | 1.62222      | 0.59187      | 26.37      | HIGH_ERR
1781   | 1.99677      | 2.89375      | 1.59091      | 2.28545      | 0.73127      | 20.80      | HIGH_ERR
1782   | -2.93325     | 3.56926      | -2.96957     | 2.97911      | 0.59127      | 12.80      | HIGH_ERR
1783   | 3.25454      | 0.03604      | 3.13428      | -0.76567     | 0.81067      | 24.91      | HIGH_ERR
1784   | -0.98540     | 4.20224      | -1.01421     | 3.61167      | 0.59128      | 13.70      | HIGH_ERR
1785   | -2.05722     | 10.18895     | -2.16070     | 9.56377      | 0.63369      | 6.10       | 
1786   | 0.85547      | 0.44164      | 0.83405      | -0.14933     | 0.59136      | 61.42      | HIGH_ERR
1787   | 3.60055      | 2.80270      | 3.58677      | 2.20920      | 0.59366      | 13.01      | HIGH_ERR
1788   | -0.24796     | 2.71693      | -0.26327     | 2.12686      | 0.59027      | 21.64      | HIGH_ERR
1789   | -2.27049     | -8.30066     | -1.81197     | -9.43443     | 1.22298      | 14.21      | HIGH_ERR
1790   | -2.38173     | 6.32505      | -2.38870     | 5.73376      | 0.59133      | 8.75       | 
1791   | -2.23631     | 1.12861      | -2.19737     | 0.75407      | 0.37656      | 15.03      | HIGH_ERR
1792   | -3.81757     | 7.48267      | -3.81757     | 6.89134      | 0.59132      | 7.04       | 
1793   | -5.05182     | 2.64793      | -5.04826     | 2.05651      | 0.59142      | 10.37      | HIGH_ERR
1794   | -2.13006     | 5.67804      | -2.12284     | 5.08688      | 0.59121      | 9.75       | 
1795   | -16.43276    | 4.57626      | -16.42471    | 3.95444      | 0.62186      | 3.65       | 
1796   | -120.99480   | 86.03587     | -120.97982   | 85.44404     | 0.59202      | 0.40       | 
1797   | 5.92835      | -8.66077     | 6.79087      | -8.54598     | 0.87013      | 8.29       | 
1798   | 2.15487      | -1.85782     | 2.17654      | -2.44870     | 0.59128      | 20.78      | HIGH_ERR
1799   | 6.55437      | -1.53271     | 6.37603      | -2.14956     | 0.64212      | 9.54       | 
1800   | 7.72313      | 0.49152      | 7.75213      | -0.09901     | 0.59124      | 7.64       | 
1801   | 2.03656      | 1.90582      | 2.06476      | 1.33735      | 0.56918      | 20.41      | HIGH_ERR
1802   | 11.15160     | -2.63773     | 11.18771     | -3.22794     | 0.59131      | 5.16       | 
1803   | 7.40167      | -8.83822     | 7.29486      | -9.64051     | 0.80937      | 7.02       | 
1804   | 2.72425      | -1.70739     | 2.76778      | -2.29715     | 0.59136      | 18.39      | HIGH_ERR
1805   | 3.09982      | -6.00805     | 3.00741      | -6.62073     | 0.61961      | 9.17       | 
1806   | -2.37181     | -0.18704     | -2.32091     | -0.77606     | 0.59121      | 24.85      | HIGH_ERR
1807   | 6.37369      | -7.88381     | 6.37477      | -8.55552     | 0.67171      | 6.63       | 
1808   | 3.29855      | -0.83768     | 3.35657      | -1.42605     | 0.59123      | 17.37      | HIGH_ERR
1809   | 1.19388      | -5.71162     | 1.33793      | -6.27084     | 0.57747      | 9.90       | 
1810   | 2.74090      | 2.33641      | 2.80613      | 1.74877      | 0.59125      | 16.42      | HIGH_ERR
1811   | 7.96504      | -4.53515     | 8.12623      | -5.08757     | 0.57546      | 6.28       | 
1812   | -4.98188     | -1.06704     | -4.91002     | -1.65348     | 0.59083      | 11.60      | HIGH_ERR
1813   | -2.65834     | -1.26798     | -2.42626     | -1.55701     | 0.37067      | 12.59      | HIGH_ERR
1814   | 8.89489      | 6.09425      | 8.97417      | 5.50829      | 0.59130      | 5.48       | 
1815   | -3.76074     | -9.26516     | -3.98432     | -9.83591     | 0.61298      | 6.13       | 
1816   | 8.93687      | 2.27547      | 9.02380      | 1.69069      | 0.59121      | 6.41       | 
1817   | 6.49764      | 9.10331      | 6.65697      | 8.52183      | 0.60291      | 5.39       | 
1818   | 2.70212      | -0.73202     | 2.79655      | -1.31552     | 0.59109      | 21.11      | HIGH_ERR
1819   | 1.47121      | 4.30617      | 1.59452      | 3.73016      | 0.58906      | 12.94      | HIGH_ERR
1820   | -6.49102     | 2.28235      | -6.38985     | 1.69964      | 0.59142      | 8.60       | 
1821   | 1.56411      | 1.79399      | 1.28981      | 1.46824      | 0.42585      | 17.89      | HIGH_ERR
1822   | -6.77717     | 0.30094      | -6.66886     | -0.28013     | 0.59108      | 8.71       | 
1823   | 6.23939      | 0.84520      | 6.45660      | -0.09643     | 0.96636      | 15.35      | HIGH_ERR
1824   | 5.02996      | 4.97170      | 5.14524      | 4.39185      | 0.59121      | 8.36       | 
1825   | -8.26286     | 4.73548      | -8.14377     | 4.15620      | 0.59140      | 6.21       | 
1826   | 10.22077     | 6.18133      | 10.34314     | 5.60297      | 0.59117      | 4.95       | 
1827   | 2.10510      | -2.33406     | 2.23680      | -2.91036     | 0.59115      | 18.81      | HIGH_ERR
1828   | 1.65033      | 3.09040      | 1.78112      | 2.51286      | 0.59216      | 16.90      | HIGH_ERR
1829   | -5.63188     | 0.83159      | -5.46569     | 0.08496      | 0.76490      | 13.44      | HIGH_ERR
1830   | 0.82385      | 1.20449      | 0.96056      | 0.62930      | 0.59122      | 40.51      | HIGH_ERR
1831   | -3.58703     | 4.03074      | -3.15837     | 3.55556      | 0.63996      | 11.86      | HIGH_ERR
1832   | 4.36886      | 0.98466      | 4.51255      | 0.41085      | 0.59152      | 13.21      | HIGH_ERR
1833   | 3.76619      | -1.59905     | 3.90053      | -2.18877     | 0.60482      | 14.78      | HIGH_ERR
1834   | 3.58649      | 1.18602      | 3.73695      | 0.61389      | 0.59159      | 15.66      | HIGH_ERR
1835   | 0.34769      | 5.48106      | 0.50193      | 4.82901      | 0.67004      | 12.20      | HIGH_ERR
1836   | -1.66013     | 7.57621      | -1.50229     | 7.00636      | 0.59130      | 7.62       | 
1837   | 1.38634      | 4.85217      | 1.91920      | 4.06401      | 0.95138      | 18.85      | HIGH_ERR
1838   | -2.85584     | -2.36611     | -2.69116     | -2.93408     | 0.59136      | 15.95      | HIGH_ERR
1839   | 1.73608      | -0.69745     | 1.99915      | -1.28422     | 0.64303      | 34.37      | HIGH_ERR
1840   | 5.18260      | -5.86645     | 5.35437      | -6.43234     | 0.59138      | 7.55       | 
1841   | -3.78030     | 4.83800      | -3.63006     | 4.26990      | 0.58764      | 9.57       | 
1842   | 9.07372      | -2.42555     | 9.25225      | -2.98907     | 0.59113      | 6.29       | 
1843   | 5.33933      | -1.12745     | 5.48231      | -1.62914     | 0.52166      | 9.56       | 
1844   | 4.87469      | 1.89185      | 5.05992      | 1.33055      | 0.59107      | 11.30      | HIGH_ERR
1845   | 1.72355      | -1.46298     | 2.43351      | -2.11312     | 0.96266      | 42.58      | HIGH_ERR
1846   | 2.20178      | -1.95825     | 2.39408      | -2.51741     | 0.59131      | 20.07      | HIGH_ERR
1847   | -6.89338     | -1.85860     | -6.73487     | -2.28193     | 0.45204      | 6.33       | 
1848   | 3.44340      | 0.10077      | 3.64257      | -0.45585     | 0.59118      | 17.16      | HIGH_ERR
1849   | -5.79156     | -2.79761     | -5.75642     | -3.33737     | 0.54090      | 8.41       | 
1850   | -0.25231     | -8.31852     | -0.04597     | -8.87260     | 0.59125      | 7.10       | 
1851   | -7.03743     | -0.78515     | -6.80583     | -1.29985     | 0.56440      | 7.97       | 
1852   | 5.58201      | 4.70146      | 5.79500      | 4.14965      | 0.59149      | 8.10       | 
1853   | 10.71790     | -1.43362     | 10.96444     | -1.25051     | 0.30710      | 2.84       | 
1854   | -1.14456     | 3.25732      | -0.92498     | 2.70839      | 0.59122      | 17.12      | HIGH_ERR
1855   | -1.29362     | -4.01801     | -1.18931     | -4.57868     | 0.57029      | 13.51      | HIGH_ERR
1856   | 4.32806      | 7.07240      | 4.55441      | 6.52610      | 0.59133      | 7.13       | 
1857   | 2.30639      | -2.13544     | 2.53617      | -2.68041     | 0.59143      | 18.82      | HIGH_ERR
1858   | 4.99319      | 1.67389      | 5.22617      | 1.13039      | 0.59132      | 11.23      | HIGH_ERR
1859   | 11.16411     | -3.85039     | 11.41555     | -4.38071     | 0.58691      | 4.97       | 
1860   | 2.91041      | 3.17019      | 3.15035      | 2.62966      | 0.59139      | 13.74      | HIGH_ERR
1861   | -2.58608     | -2.89242     | -2.40626     | -3.62890     | 0.75811      | 19.54      | HIGH_ERR
1862   | 5.55624      | -3.22961     | 5.80249      | -3.76708     | 0.59119      | 9.20       | 
1863   | -8.53210     | 0.70917      | -8.24866     | 0.37676      | 0.43685      | 5.10       | 
1864   | 3.98810      | 8.28373      | 4.24088      | 7.74918      | 0.59130      | 6.43       | 
1865   | -3.46172     | -9.24399     | -3.13922     | -9.75813     | 0.60692      | 6.15       | 
1866   | 7.42034      | -0.61974     | 7.67935      | -1.15120     | 0.59121      | 7.94       | 
1867   | 8.27086      | 2.23716      | 8.50171      | 1.69959      | 0.58505      | 6.83       | 
1868   | 2.27791      | -3.86794     | 2.54383      | -4.39604     | 0.59127      | 13.17      | HIGH_ERR
1869   | 1.10575      | -2.02753     | 1.72877      | -2.07244     | 0.62464      | 27.05      | HIGH_ERR
1870   | 2.08280      | 2.27081      | 2.35506      | 1.74595      | 0.59127      | 19.19      | HIGH_ERR
1871   | 0.47471      | 3.06008      | 0.64912      | 2.40431      | 0.67856      | 21.91      | HIGH_ERR
1872   | -1.79017     | 6.33220      | -1.51143     | 5.81057      | 0.59144      | 8.99       | 
1873   | -3.92730     | -3.26725     | -3.57181     | -3.80018     | 0.64061      | 12.54      | HIGH_ERR
1874   | 1.08083      | -0.89606     | 1.36592      | -1.41420     | 0.59139      | 42.12      | HIGH_ERR
1875   | -6.91171     | -0.42467     | -6.59408     | -0.95993     | 0.62241      | 8.99       | 
1876   | -0.70342     | 3.07262      | -0.41220     | 2.55816      | 0.59116      | 18.75      | HIGH_ERR
1877   | 3.03410      | -3.03449     | 3.46588      | -3.18448     | 0.45709      | 10.65      | HIGH_ERR
1878   | 6.30848      | 2.26017      | 6.60620      | 1.74918      | 0.59140      | 8.83       | 
1879   | -3.52448     | 5.29748      | -2.97246     | 4.86452      | 0.70155      | 11.03      | HIGH_ERR
1880   | -9.69178     | 8.18804      | -9.38795     | 7.68045      | 0.59157      | 4.66       | 
1881   | -1.92834     | -3.32886     | -1.72193     | -3.86754     | 0.57687      | 15.00      | HIGH_ERR
1882   | -1.56110     | -5.71258     | -1.25037     | -6.21568     | 0.59132      | 9.99       | 
1883   | 6.01961      | -1.52985     | 6.32088      | -2.04056     | 0.59294      | 9.55       | 
1884   | -3.35565     | -3.47038     | -3.03900     | -3.96993     | 0.59145      | 12.25      | HIGH_ERR
1885   | 2.17726      | 1.09395      | 2.51745      | 1.36743      | 0.43648      | 17.91      | HIGH_ERR
1886   | -4.46818     | -2.38229     | -4.14592     | -2.87771     | 0.59100      | 11.67      | HIGH_ERR
1887   | -3.11517     | 0.50724      | -3.03265     | 0.16231      | 0.35467      | 11.24      | HIGH_ERR
1888   | -0.30168     | -3.87418     | 0.02670      | -4.36593     | 0.59131      | 15.22      | HIGH_ERR
1889   | -2.27450     | 2.84332      | -1.94278     | 2.35391      | 0.59124      | 16.24      | HIGH_ERR
1890   | 3.25999      | -5.00035     | 3.59463      | -5.48757     | 0.59107      | 9.90       | 
1891   | 3.31224      | -1.25739     | 3.64740      | -1.74255     | 0.58967      | 16.64      | HIGH_ERR
1892   | 9.92436      | 6.88646      | 10.26513     | 6.40316      | 0.59136      | 4.90       | 
1893   | 1.54701      | 3.45967      | 1.67725      | 3.34132      | 0.17598      | 4.64       | 
1894   | 1.65322      | -2.01496     | 1.99930      | -2.49559     | 0.59227      | 22.72      | HIGH_ERR
1895   | 4.22068      | 2.01261      | 4.52586      | 1.35072      | 0.72886      | 15.59      | HIGH_ERR
1896   | -0.05753     | 4.43922      | 0.29472      | 3.96443      | 0.59118      | 13.32      | HIGH_ERR
1897   | 3.47740      | 8.00466      | 3.79401      | 7.63846      | 0.48409      | 5.55       | 
1898   | 4.19553      | -4.77968     | 4.55325      | -5.25057     | 0.59136      | 9.30       | 
1899   | 4.16526      | -5.02703     | 4.47087      | -5.56926     | 0.62242      | 9.53       | 
1900   | 6.50938      | 3.30064      | 6.87302      | 2.83431      | 0.59135      | 8.10       | 
1901   | 5.50939      | 6.60064      | 6.11532      | 6.60061      | 0.60594      | 7.05       | 
1902   | 6.53130      | 4.91147      | 6.90068      | 4.44990      | 0.59117      | 7.23       | 
1903   | -0.81827     | 3.52524      | -0.36536     | 3.12459      | 0.60468      | 16.71      | HIGH_ERR
1904   | 0.72703      | 0.00754      | 1.10214      | -0.44949     | 0.59126      | 81.32      | HIGH_ERR
1905   | -0.17610     | 7.36437      | 0.21881      | 6.97653      | 0.55351      | 7.51       | 
1906   | 5.52215      | 1.72496      | 5.90290      | 1.27278      | 0.59113      | 10.22      | HIGH_ERR
1907   | 4.86456      | 9.28084      | 5.21038      | 8.92468      | 0.49644      | 4.74       | 
1908   | -1.94005     | 3.84884      | -1.55363     | 3.40139      | 0.59121      | 13.72      | HIGH_ERR
1909   | -0.48793     | 17.63129     | -1.45745     | 16.86211     | 1.23758      | 7.02       | 
1910   | -1.72963     | 1.67697      | -1.33780     | 1.23390      | 0.59147      | 24.55      | HIGH_ERR
1911   | -3.07872     | 2.83472      | -2.81248     | 2.50535      | 0.42353      | 10.12      | HIGH_ERR
1912   | 1.05295      | -3.61788     | 1.45020      | -4.05588     | 0.59131      | 15.69      | HIGH_ERR
1913   | 3.18434      | 12.19729     | 3.21418      | 11.30252     | 0.89527      | 7.10       | 
1914   | 0.33652      | 3.48489      | 0.73971      | 3.05210      | 0.59149      | 16.89      | HIGH_ERR
1915   | 0.45198      | 6.26806      | 0.95455      | 5.90389      | 0.62064      | 9.88       | 
1916   | 2.16029      | 3.49710      | 2.56839      | 3.06888      | 0.59154      | 14.39      | HIGH_ERR
1917   | 2.78956      | 5.79069      | 3.35344      | 5.42505      | 0.67205      | 10.46      | HIGH_ERR
1918   | 8.19922      | -1.88198     | 8.61213      | -2.30502     | 0.59114      | 7.03       | 
1919   | 2.49343      | -1.37836     | 2.64063      | -1.88018     | 0.52297      | 18.36      | HIGH_ERR
1920   | -1.90844     | 3.30002      | -1.49039     | 2.88182      | 0.59131      | 15.51      | HIGH_ERR
1921   | 3.66738      | 9.65419      | 4.08810      | 9.23880      | 0.59124      | 5.72       | 
1922   | -2.87798     | 6.40473      | -2.45468     | 5.99202      | 0.59119      | 8.42       | 
1923   | 5.97425      | 13.27659     | 6.37268      | 12.86232     | 0.57478      | 3.95       | 
1924   | -0.00550     | -1.77491     | 0.42326      | -2.18279     | 0.59178      | 33.34      | HIGH_ERR
1925   | 7.39890      | 9.24168      | 6.79972      | 8.75270      | 0.77339      | 6.53       | 
1926   | -2.77843     | 2.13132      | -2.34543     | 1.72888      | 0.59114      | 16.88      | HIGH_ERR
1927   | 3.64856      | 4.46440      | 4.16962      | 4.09463      | 0.63893      | 11.08      | HIGH_ERR
1928   | -2.98377     | 5.28770      | -2.54566     | 4.89047      | 0.59138      | 9.74       | 
1929   | 3.81324      | 7.26757      | 4.17906      | 6.86202      | 0.54616      | 6.65       | 
1930   | 4.86385      | 3.27035      | 5.30569      | 2.87747      | 0.59126      | 10.09      | HIGH_ERR
1931   | 1.28673      | 6.24675      | 1.85100      | 5.86757      | 0.67983      | 10.66      | HIGH_ERR
1932   | 11.66872     | -0.93800     | 12.11657     | -1.32398     | 0.59123      | 5.05       | 
1933   | -0.41768     | 4.35090      | 0.40177      | 4.85749      | 0.96339      | 22.04      | HIGH_ERR
1934   | 5.16727      | -4.20269     | 5.61992      | -4.58342     | 0.59148      | 8.88       | 
1935   | 10.08942     | -3.14141     | 10.20658     | -3.96398     | 0.83087      | 7.86       | 
1936   | 4.88932      | 8.68300      | 5.34626      | 8.30795      | 0.59115      | 5.93       | 
1937   | 8.62527      | 10.58257     | 9.03004      | 10.24907     | 0.52446      | 3.84       | 
1938   | 6.25417      | 10.16489     | 6.71666      | 9.79592      | 0.59164      | 4.96       | 
1939   | 1.11391      | 11.00077     | 1.47254      | 10.59030     | 0.54506      | 4.93       | 
1940   | 4.99555      | 9.47074      | 5.46175      | 9.10697      | 0.59133      | 5.52       | 
1941   | 7.84536      | 13.70359     | 7.02369      | 12.41374     | 1.52933      | 9.69       | 
1942   | 18.33511     | 11.33354     | 18.80569     | 10.97514     | 0.59152      | 2.74       | 
1943   | 11.25745     | 17.19807     | 12.70285     | 16.36340     | 1.66908      | 8.12       | 
1944   | 30.06524     | 44.75534     | 30.53933     | 44.40337     | 0.59046      | 1.10       | 
1945   | 79.38006     | 93.86731     | 80.59660     | 92.96004     | 1.51761      | 1.23       | 
1946   | -113.72877   | -153.47540   | -113.25121   | -153.81912   | 0.58839      | 0.31       | 
1947   | -42.00705    | -42.01543    | -41.60787    | -42.28814    | 0.48345      | 0.81       | 
1948   | -8.92938     | -35.86736    | -8.44659     | -36.20754    | 0.59060      | 1.60       | 
1949   | -10.62009    | -21.67544    | -9.23236     | -23.73695    | 2.48507      | 10.30      | HIGH_ERR
1950   | -14.53969    | -11.94414    | -14.05243    | -12.27810    | 0.59072      | 3.14       | 
1951   | -8.78649     | -6.92246     | -8.28846     | -6.51971     | 0.64050      | 5.73       | 
1952   | -3.02335     | -11.02827    | -2.53161     | -11.35673    | 0.59135      | 5.17       | 
1953   | -3.76485     | -6.98831     | -3.27174     | -7.31464     | 0.59131      | 7.45       | 
1954   | -6.75439     | 3.15479      | -6.25955     | 2.83140      | 0.59114      | 7.93       | 
1955   | -2.24249     | -11.53841    | -1.69988     | -11.84340    | 0.62246      | 5.30       | 
1956   | -2.38435     | -7.83274     | -1.88451     | -8.14898     | 0.59148      | 7.22       | 
1957   | 0.94810      | -10.50488    | 2.60575      | -10.45790    | 1.65831      | 15.72      | HIGH_ERR
1958   | -1.93419     | -4.81557     | -1.43053     | -5.12533     | 0.59129      | 11.39      | HIGH_ERR
1959   | -2.28803     | -4.37563     | -2.06711     | -4.78375     | 0.46408      | 9.40       | 
1960   | -6.40487     | 0.43999      | -5.89765     | 0.13591      | 0.59139      | 9.21       | 
1961   | 3.72087      | 0.92874      | 4.18886      | 0.64095      | 0.54940      | 14.33      | HIGH_ERR
1962   | -2.32737     | -7.73427     | -1.81555     | -8.03040     | 0.59132      | 7.32       | 
1963   | -0.73995     | -7.51017     | -0.41519     | -7.68880     | 0.37064      | 4.91       | 
1964   | -2.88903     | -8.58578     | -2.37451     | -8.87693     | 0.59119      | 6.53       | 
1965   | 2.65784      | -10.92813    | 2.96280      | -11.17079    | 0.38973      | 3.47       | 
1966   | -2.45714     | -8.39652     | -1.93937     | -8.68171     | 0.59112      | 6.76       | 
1967   | 0.11079      | 2.92700      | 0.78168      | 2.72010      | 0.70206      | 23.97      | HIGH_ERR
1968   | -4.79307     | -0.55233     | -4.27153     | -0.83104     | 0.59134      | 12.26      | HIGH_ERR
1969   | -5.94619     | 2.96882      | -5.46044     | 2.60639      | 0.60606      | 9.12       | 
1970   | 1.79823      | -12.51329    | 2.32302      | -12.78597    | 0.59140      | 4.68       | 
1971   | 5.25898      | 5.61703      | 5.78302      | 5.35354      | 0.58656      | 7.62       | 
1972   | -0.74635     | -5.48217     | -0.21841     | -5.74813     | 0.59114      | 10.68      | HIGH_ERR
1973   | -2.68421     | -9.75467     | -1.52861     | -9.66710     | 1.15891      | 11.45      | HIGH_ERR
1974   | 1.53339      | 0.24298      | 2.06456      | -0.01654     | 0.59118      | 38.08      | HIGH_ERR
1975   | -2.50639     | 4.17218      | -1.78967     | 4.03731      | 0.72930      | 14.98      | HIGH_ERR
1976   | -0.48538     | 2.47546      | 0.04905      | 2.22239      | 0.59132      | 23.44      | HIGH_ERR
1977   | 3.39886      | -6.90740     | 4.25212      | -6.61079     | 0.90334      | 11.73      | HIGH_ERR
1978   | 6.16892      | 3.71130      | 6.70602      | 3.46435      | 0.59115      | 8.21       | 
1979   | 3.48481      | -4.96380     | 3.94174      | -5.30375     | 0.56951      | 9.39       | 
1980   | 1.08976      | 3.57368      | 1.63040      | 3.33387      | 0.59144      | 15.83      | HIGH_ERR
1981   | 0.89662      | -4.41537     | 1.46382      | -4.24419     | 0.59247      | 13.15      | HIGH_ERR
1982   | -0.76461     | 4.98893      | -0.22110     | 4.75583      | 0.59139      | 11.72      | HIGH_ERR
1983   | 2.66473      | 4.81762      | 3.09809      | 4.80936      | 0.43344      | 7.87       | 
1984   | 1.76998      | -4.92496     | 2.31615      | -5.15129     | 0.59121      | 11.30      | HIGH_ERR
1985   | 0.86848      | -2.10439     | 1.41606      | -2.32749     | 0.59128      | 25.97      | HIGH_ERR
1986   | -4.78863     | -9.05371     | -4.23967     | -9.27320     | 0.59121      | 5.77       | 
1987   | 1.73953      | -5.87410     | 2.30982      | -6.07655     | 0.60515      | 9.88       | 
1988   | 1.34217      | -2.96699     | 1.89401      | -3.17976     | 0.59144      | 18.16      | HIGH_ERR
1989   | -3.32356     | 3.22843      | -3.19398     | 3.31661      | 0.15674      | 3.38       | 
1990   | -0.81608     | 2.66701      | -0.26181     | 2.46131      | 0.59121      | 21.20      | HIGH_ERR
1991   | 12.60376     | -5.92996     | 13.03225     | -6.37379     | 0.61692      | 4.43       | 
1992   | -2.77932     | -2.47004     | -2.22247     | -2.66928     | 0.59141      | 15.91      | HIGH_ERR
1993   | -1.45529     | 3.26199      | -0.98165     | 3.01744      | 0.53305      | 14.92      | HIGH_ERR
1994   | 1.42957      | 0.80788      | 1.98882      | 0.61582      | 0.59130      | 36.01      | HIGH_ERR
1995   | 8.22979      | -0.12375     | 8.73224      | -0.50627     | 0.63149      | 7.67       | 
1996   | 4.43693      | -3.34793     | 4.99822      | -3.53339     | 0.59114      | 10.64      | HIGH_ERR
1997   | -4.03561     | -1.69385     | -2.98958     | -1.69344     | 1.04603      | 23.90      | HIGH_ERR
1998   | -1.47028     | 8.45598      | -0.90644     | 8.27752      | 0.59141      | 6.89       | 
1999   | -2.06467     | -2.25222     | -1.35017     | -2.34737     | 0.72081      | 23.59      | HIGH_ERR
2000   | 2.95656      | -0.51824     | 3.52243      | -0.68990     | 0.59134      | 19.70      | HIGH_ERR
2001   | 1.31057      | -1.37778     | 1.96825      | -1.55417     | 0.68092      | 35.81      | HIGH_ERR
2002   | -0.70406     | 12.78617     | -0.13604     | 12.62136     | 0.59145      | 4.62       | 
2003   | 2.24936      | -2.75617     | 2.82007      | -2.92859     | 0.59619      | 16.76      | HIGH_ERR
2004   | -0.28006     | -1.26318     | 0.28989      | -1.42075     | 0.59133      | 45.70      | HIGH_ERR
2005   | 2.66759      | 0.24069      | 3.58959      | 0.74597      | 1.05138      | 39.25      | HIGH_ERR
2006   | -5.14260     | -5.02634     | -4.57055     | -5.17722     | 0.59161      | 8.23       | 
2007   | -1.48938     | 1.46644      | -0.95459     | 1.35160      | 0.54698      | 26.17      | HIGH_ERR
2008   | -7.84279     | 2.91072      | -7.26900     | 2.76734      | 0.59143      | 7.07       | 
2009   | 2.20685      | -7.60427     | 2.71936      | -7.77076     | 0.53887      | 6.81       | 
2010   | -7.41543     | 1.45988      | -6.84044     | 1.32258      | 0.59115      | 7.82       | 
2011   | 9.14945      | 1.25175      | 9.72661      | 1.08886      | 0.59971      | 6.49       | 
2012   | 6.93624      | -3.72619     | 7.51334      | -3.85578     | 0.59146      | 7.51       | 
2013   | 5.26539      | 5.34679      | 5.18931      | 5.59106      | 0.25584      | 3.41       | 
2014   | -2.48431     | -5.40821     | -1.90594     | -5.53072     | 0.59121      | 9.93       | 
2015   | 3.14441      | -2.33228     | 3.81062      | -2.43650     | 0.67432      | 17.22      | HIGH_ERR
2016   | -5.01691     | 1.59636      | -4.43689     | 1.48119      | 0.59134      | 11.23      | HIGH_ERR
2017   | -4.09478     | 4.09926      | -3.51420     | 3.98740      | 0.59125      | 10.20      | HIGH_ERR
2018   | -6.20281     | 1.71955      | -5.62162     | 1.61114      | 0.59121      | 9.18       | 
2019   | 5.14298      | -7.37472     | 5.73290      | -7.46891     | 0.59739      | 6.64       | 
2020   | -3.35555     | -8.03989     | -2.77279     | -8.14099     | 0.59146      | 6.79       | 
2021   | -9.72249     | 2.78987      | -9.38190     | 1.60792      | 1.23005      | 12.16      | HIGH_ERR
2022   | -3.11913     | -2.55824     | -2.53570     | -2.65144     | 0.59083      | 14.65      | HIGH_ERR
2023   | -8.27130     | -0.27098     | -7.61185     | -0.21254     | 0.66203      | 8.00       | 
